ComponentCode,ComponentModel,ComponentSpecification,StockCount,ERPComponentName,ComponentType,ComponentLibraryType,SortableValueMagnitude,SortableValueUnit
C357269,TMPC1265HP-1R0MG-D,SMD,88,1uH ±20% 30A 1.7mΩ,Power Inductors,expand,1,microhenry
C315708,LVS606028-1R0T-N,SMD,87,1uH ±30% 5.2A 13mΩ,Power Inductors,expand,1,microhenry
C135299,SMNR6045-1R0M,"SMD,6x6x4.5mm",78,1uH ±20%,Power Inductors,expand,1,microhenry
C169360,MCW-0420-1R0-N1-M,"SMD,4.45x4.2x2mm",69,1uH ±20% 4.5A 27mΩ,Power Inductors,expand,1,microhenry
C304347,HPC3015F-1R0Y,SMD,69,1uH ±30% 2.1A 30mΩ,Power Inductors,expand,1,microhenry
C412304,ETQP3M1R0KVN,SMD,49,1uH ±20% 9.9A 6.2mΩ,Power Inductors,expand,1,microhenry
C279734,SPH252012H1R0MTY03,1008,48,1uH ±20% 2.4A 37mΩ,Power Inductors,expand,1,microhenry
C359311,SPN30301R0NPTE,"SMD,3x3x1.5mm",45,1uH ±30% 2.1A 30mΩ,Power Inductors,expand,1,microhenry
C133914,DFP252010TF-1R0M,SMD,42,1uH ±20%,Power Inductors,expand,1,microhenry
C325960,SLO0530H1R0MTT,SMD,30,1uH ±20% 7A 11mΩ,Power Inductors,expand,1,microhenry
C329565,MHCHL201610A-1R0M-Q8A,SMD,29,1uH ±20%,Power Inductors,expand,1,microhenry
C304404,MHCD201610A-1R0M-A8L,SMD,26,1uH ±20%,Power Inductors,expand,1,microhenry
C135231,SMNR3012-1R0MT,"SMD,3x3x1.2mm",24,1uH ±20%,Power Inductors,expand,1,microhenry
C285860,LVF404018-1R0M-N,SMD,20,1uH ±20% 3.8A 26.5mΩ,Power Inductors,expand,1,microhenry
C113064,LQH31CN1R0M03L,1206,12,1uH ±20% 510mA 364mΩ,Power Inductors,expand,1,microhenry
C280514,LVS252012-1R0M-N,SMD,11,1uH ±20% 2.2A 105mΩ,Power Inductors,expand,1,microhenry
C133906,AHP201610AF-1R0M,SMD,10,1uH ±20% 2.8A 65mΩ,Power Inductors,expand,1,microhenry
C252020,LSF0805-1R0J-T,SMD,8,1uH ±5% 840mA 500mΩ,Power Inductors,expand,1,microhenry
C257162,SQH3012S-1R0N-LF,SMD,7,1uH ±30% 1.49A 60mΩ,Power Inductors,expand,1,microhenry
C329388,MHCI06015-1R0M-R8,SMD,7,1uH ±20% 5.5A 21mΩ,Power Inductors,expand,1,microhenry
C3002557,CKST322512-1uH/M,"SMD,3.2x2.5x1.2mm",5,1uH ±20% 5A,Power Inductors,expand,1,microhenry
C520322,CR4030-1R0N,SMD,5,1uH ±30%,Power Inductors,expand,1,microhenry
C280607,SCD0403T-1R0M-N,SMD,5,1uH ±20% 33mΩ,Power Inductors,expand,1,microhenry
C223219,CBC3225T1R0MR,1210,4,1uH ±20% 1.44A 55mΩ,Power Inductors,expand,1,microhenry
C396406,MSA54-1R0M,SMD,4,1uH ±20% 10A 11.5mΩ,Power Inductors,expand,1,microhenry
C72412,SMDRH104R-1R0NT,SMD,3,1uH ±30%,Power Inductors,expand,1,microhenry
C316351,SWPA6045S1R0MT,SMD,2,1uH ±20%,Power Inductors,expand,1,microhenry
C245069,TMPC1004H-1R0MG-D,SMD,2,1uH ±20% 18A 3.3mΩ,Power Inductors,expand,1,microhenry
C99366,CMI201209X100KT,0805,138340,10uH ±10% 1.15Ω,Inductors (SMD),expand,10,microhenry
C479906,SCMI201209X100KT,0805,51196,10uH ±10% 1.15Ω,Inductors (SMD),expand,10,microhenry
C107341,NLCV32T-100K-PF,1210,40306,10uH ±10% 360mΩ,Inductors (SMD),expand,10,microhenry
C223240,LB1608T100M,0603,29569,10uH ±20% 700mΩ,Inductors (SMD),expand,10,microhenry
C88172,MLZ2012M100HT000,0805,20856,10uH ±20% 200mA 680mΩ,Inductors (SMD),expand,10,microhenry
C76825,NLV25T-100J-PF,1008,13643,10uH ±5% 3.5Ω,Inductors (SMD),expand,10,microhenry
C250231,NLCV32T-100K-EF,1210,10607,10uH ±10% 360mΩ,Inductors (SMD),expand,10,microhenry
C139245,CMP201209XD100MT,0805,10479,10uH ±20% 560mΩ,Inductors (SMD),expand,10,microhenry
C223269,LBR2012T100K,0805,9102,10uH ±10% 468mΩ,Inductors (SMD),expand,10,microhenry
C356925,FCI2012TF-100K,0805,8900,10uH ±10% 1.15Ω,Inductors (SMD),expand,10,microhenry
C51942,MCL1608S100MT,0603,8379,10uH ±20% 1.17Ω,Inductors (SMD),expand,10,microhenry
C192450,MPH201214S100MT,0805,7024,10uH ±20% 110mA 375mΩ,Inductors (SMD),expand,10,microhenry
C285886,LS0603-100K-N,0603,6129,10uH ±10% 4.8Ω,Inductors (SMD),expand,10,microhenry
C285981,CL201212T-100M-N,0805,5760,10uH ±20% 1.1Ω,Inductors (SMD),expand,10,microhenry
C395018,CMP201209XD100KT,0805,5297,10uH ±10%,Inductors (SMD),expand,10,microhenry
C431692,SDWL2520FW100JSTF,1008,4954,10uH ±5% 2.95Ω,Inductors (SMD),expand,10,microhenry
C395000,CMP160808JE100MT,0603,4196,10uH ±20% 1.15Ω,Inductors (SMD),expand,10,microhenry
C275361,MLF1608E100JT000,0603,4063,10uH ±5% 1Ω,Inductors (SMD),expand,10,microhenry
C180941,CL160808T-100K-N,0603,4004,10uH ±10% 1.7Ω,Inductors (SMD),expand,10,microhenry
C394015,FHW1008IF100JST,1008,4001,10uH ±5% 2.5Ω,Inductors (SMD),expand,10,microhenry
C411908,SLC1608F100KTT,"SMD,1.8x1.2x1mm",3973,10uH ±10% 1.85Ω,Inductors (SMD),expand,10,microhenry
C373750,LS0603-100J-N,0603,3887,10uH ±5% 4.8Ω,Inductors (SMD),expand,10,microhenry
